21	0	1	0.064516129
10	0	1	0.002932551
10	0	1	0.002932551
21	0	1	0.014662757
34	0	1	0.003910068
19	0	1	0.005865103
26	0	1	0.002932551
26	0	1	0.082111437
31	0	1	0.00684262
19	0	1	0.08797654
23	0	1	0.004887586
17	0	1	0.249266862
32	0	1	0.008797654
12	0	1	0.016617791
23	0	1	0.208211144
33	0	1	0.012707722
33	0	1	0.00684262
23	0	1	0.011730205
29	0	1	0.012707722
29	0	1	0.009775171
7	0	1	0.014662757
7	0	1	0.238514174
30	0	1	0.017595308
30	0	1	0.374389052
36	0	1	0.158357771
36	0	1	0.157380254
30	0	1	0.004887586
34	0	1	0.035190616
30	0	1	0.00684262
6	0	1	0.089931574
33	0	1	0.03030303
32	0	1	0.412512219
33	0	1	0.002932551
9	0	1	0.002932551
33	0	1	0.007820137
6	0	1	0.00684262
6	0	1	0.008797654
19	0	1	0.062561095
29	0	1	0.100684262
32	0	1	0.018572825
7	0	1	0.011730205
32	0	1	0.011730205
30	0	1	0.007820137
23	0	1	0.003910068
23	0	1	0.013685239
32	0	1	0.034213099
32	0	1	0.007820137
31	0	1	0.014662757
29	0	1	0.002932551
29	0	1	0.007820137
29	0	1	0.002932551
29	0	1	0.002932551
29	0	1	0.002932551
29	0	1	0.002932551
29	0	1	0.002932551
12	0	1	0.004887586
27	0	1	0.023460411
20	0	1	0.003910068
26	0	1	0.007820137
39	0	1	0.033235582
39	0	1	0.004887586
39	0	1	0.031280547
9	0	1	0.005865103
18	0	1	0.025415445
39	0	1	0.271749756
10	0	1	0.002932551
39	0	1	0.007820137
39	0	1	0.421309873
31	0	1	0.080156403
39	0	1	0.004887586
16	0	1	0.013685239
17	0	1	0.248289345
17	0	1	0.007820137
32	0	1	0.009775171
32	0	1	0.010752688
17	0	1	0.003910068
19	0	1	0.013685239
25	0	1	0.122189638
17	0	1	0.002932551
17	0	1	0.023460411
25	0	1	0.131964809
17	0	1	0.004887586
34	0	1	0.004887586
31	0	1	0.048875855
37	0	1	0.064516129
17	0	1	0.026392962
17	0	1	0.502443793
17	0	1	0.007820137
17	0	1	0.005865103
20	0	1	0.002932551
21	0	1	0.117302053
9	0	1	0.003910068
16	0	1	0.003910068
27	0	1	0.043010753
13	0	1	0.135874878
9	0	1	0.002932551
8	0	1	0.223851417
39	0	1	0.004887586
31	0	1	0.002932551
16	0	1	0.028347996
8	0	1	0.00684262
9	0	1	0.00684262
21	0	1	0.054740958
17	0	1	0.028347996
8	0	1	0.003910068
17	0	1	0.054740958
30	0	1	0.008797654
17	0	1	0.040078201
17	0	1	0.073313783
30	0	1	0.096774194
17	0	1	0.002932551
17	0	1	0.005865103
39	0	1	0.089931574
17	0	1	0.003910068
16	0	1	0.11143695
35	0	1	0.476050831
18	0	1	0.003910068
21	0	1	0.065493646
15	0	1	0.028347996
17	0	1	0.003910068
32	0	1	0.019550342
32	0	1	0.011730205
28	0	1	0.00684262
30	0	1	0.018572825
17	0	1	0.042033236
8	0	1	0.007820137
8	0	1	0.00684262
29	0	1	0.002932551
5	0	1	0.005865103
30	0	1	0.008797654
30	0	1	0.005865103
5	0	1	0.002932551
10	0	1	0.008797654
5	0	1	0.003910068
5	0	1	0.003910068
30	0	1	0.002932551
30	0	1	0.009775171
16	0	1	0.107526882
10	0	1	0.00684262
10	0	1	0.005865103
31	0	1	0.009775171
36	0	1	0.085043988
5	0	1	0.08797654
5	0	1	0.009775171
37	0	1	0.038123167
7	0	1	0.008797654
7	0	1	0.072336266
10	0	1	0.278592375
5	0	1	0.275659824
25	0	1	0.110459433
40	0	1	0.002932551
39	0	1	0.053763441
39	0	1	0.002932551
27	0	1	0.017595308
39	0	1	0.054740958
17	0	1	0.172043011
34	0	1	0.009775171
34	0	1	0.003910068
27	0	1	0.084066471
9	0	1	0.485826002
9	0	1	0.100684262
9	0	1	0.004887586
9	0	1	0.002932551
22	0	1	0.003910068
31	0	1	0.023460411
17	0	1	0.003910068
39	0	1	0.182795699
22	0	1	0.327468231
9	0	1	0.003910068
15	0	1	0.015640274
18	0	1	0.015640274
16	0	1	0.005865103
13	0	1	0.004887586
21	0	1	0.054740958
17	0	1	0.389051808
21	0	1	0.024437928
17	0	1	0.016617791
17	0	1	0.013685239
13	0	1	0.002932551
27	0	1	0.075268817
27	0	1	0.180840665
12	0	1	0.003910068
18	0	1	0.002932551
18	0	1	0.002932551
21	0	1	0.003910068
13	0	1	0.013685239
13	0	1	0.019550342
13	0	1	0.00684262
13	0	1	0.025415445
36	0	1	0.288367546
20	0	1	0.052785924
13	0	1	0.093841642
33	0	1	0.268817204
31	0	1	0.005865103
9	0	1	0.002932551
17	0	1	0.05083089
31	0	1	0.004887586
39	0	1	0.005865103
31	0	1	0.003910068
39	0	1	0.003910068
31	0	1	0.003910068
13	0	1	0.002932551
18	0	1	0.003910068
11	0	1	0.075268817
10	0	1	0.085043988
39	0	1	0.247311828
22	0	1	0.002932551
29	0	1	0.016617791
22	0	1	0.003910068
22	0	1	0.005865103
29	0	1	0.018572825
9	0	1	0.003910068
33	0	1	0.084066471
9	0	1	0.171065494
9	0	1	0.004887586
9	0	1	0.002932551
15	0	1	0.00684262
6	0	1	0.177908113
20	0	1	0.133919844
34	0	1	0.00684262
17	0	1	0.008797654
21	0	1	0.002932551
16	0	1	0.012707722
13	0	1	0.011730205
16	0	1	0.191593353
13	0	1	0.052785924
9	0	1	0.005865103
15	0	1	0.112414467
9	0	1	0.002932551
23	0	1	0.005865103
23	0	1	0.003910068
32	0	1	0.00684262
23	0	1	0.152492669
15	0	1	0.013685239
5	0	1	0.105571848
37	0	1	0.335288368
23	0	1	0.009775171
26	0	1	0.068426197
30	0	1	0.193548387
28	0	1	0.219941349
23	0	1	0.003910068
37	0	1	0.281524927
8	0	1	0.011730205
18	0	1	0.005865103
15	0	1	0.204301075
37	0	1	0.126099707
36	0	1	0.095796676
34	0	1	0.004887586
15	0	1	0.06744868
37	0	1	0.014662757
15	0	1	0.004887586
22	0	1	0.009775171
34	0	1	0.431085044
37	0	1	0.098729228
27	0	1	0.122189638
37	0	1	0.002932551
36	0	1	0.122189638
28	0	1	0.008797654
37	0	1	0.163245357
37	0	1	0.092864125
23	0	1	0.013685239
18	0	1	0.002932551
26	0	1	0.00684262
26	0	1	0.066471163
33	0	1	0.002932551
29	0	1	0.097751711
29	0	1	0.156402737
31	0	1	0.06744868
29	0	1	0.00684262
11	0	1	0.045943304
18	0	1	0.173020528
29	0	1	0.012707722
29	0	1	0.002932551
40	0	1	0.003910068
15	0	1	0.010752688
29	0	1	0.007820137
35	0	1	0.002932551
18	0	1	0.004887586
15	0	1	0.004887586
15	0	1	0.003910068
15	0	1	0.085043988
26	0	1	0.085043988
25	0	1	0.014662757
37	0	1	0.012707722
30	0	1	0.117302053
15	0	1	0.005865103
15	0	1	0.003910068
15	0	1	0.004887586
15	0	1	0.011730205
20	0	1	0.069403715
33	0	1	0.140762463
33	0	1	0.053763441
30	0	1	0.142717498
25	0	1	0.008797654
18	0	1	0.005865103
13	0	1	0.003910068
18	0	1	0.002932551
30	0	1	0.002932551
31	0	1	0.004887586
29	0	1	0.005865103
29	0	1	0.008797654
29	0	1	0.002932551
29	0	1	0.004887586
29	0	1	0.003910068
32	0	1	0.020527859
35	0	1	0.00684262
35	0	1	0.013685239
35	0	1	0.00684262
11	0	1	0.002932551
11	0	1	0.005865103
11	0	1	0.002932551
11	0	1	0.003910068
10	0	1	0.003910068
26	0	1	0.134897361
18	0	1	0.009775171
26	0	1	0.071358749
28	0	1	0.005865103
18	0	1	0.00684262
26	0	1	0.214076246
18	0	1	0.012707722
17	0	1	0.005865103
18	0	1	0.004887586
19	0	1	0.009775171
19	0	1	0.005865103
24	0	1	0.003910068
22	0	1	0.089931574
30	0	1	0.007820137
9	0	1	0.008797654
23	0	1	0.010752688
9	0	1	0.00684262
26	0	1	0.004887586
18	0	1	0.017595308
30	0	1	0.131964809
20	0	1	0.021505376
12	0	1	0.025415445
17	0	1	0.190615836
16	0	1	0.190615836
27	0	1	0.095796676
30	0	1	0.03714565
15	0	1	0.012707722
27	0	1	0.288367546
16	0	1	0.009775171
37	0	1	0.12512219
16	0	1	0.005865103
28	0	1	0.094819159
30	0	1	0.143695015
28	0	1	0.018572825
6	0	1	0.528836755
6	0	1	0.00684262
37	0	1	0.003910068
34	0	1	0.145650049
16	0	1	0.002932551
30	0	1	0.106549365
32	0	1	0.097751711
28	0	1	0.002932551
16	0	1	0.005865103
11	0	1	0.169110459
11	0	1	0.012707722
27	0	1	0.009775171
30	0	1	0.008797654
6	0	1	0.003910068
6	0	1	0.03714565
26	0	1	0.007820137
37	0	1	0.247311828
13	0	1	0.005865103
15	0	1	0.010752688
23	0	1	0.117302053
40	0	1	0.005865103
40	0	1	0.012707722
9	0	1	0.005865103
40	0	1	0.012707722
13	0	1	0.002932551
12	0	1	0.025415445
23	0	1	0.024437928
13	0	1	0.040078201
15	0	1	0.002932551
26	0	1	0.072336266
10	0	1	0.018572825
19	0	1	0.012707722
19	0	1	0.009775171
19	0	1	0.005865103
19	0	1	0.007820137
15	0	1	0.016617791
16	0	1	0.007820137
5	0	1	0.005865103
39	0	1	0.003910068
22	0	1	0.009775171
13	0	1	0.002932551
13	0	1	0.003910068
22	0	1	0.18572825
17	0	1	0.003910068
27	0	1	0.002932551
27	0	1	0.007820137
10	0	1	0.005865103
10	0	1	0.026392962
10	0	1	0.002932551
22	0	1	0.003910068
22	0	1	0.002932551
9	0	1	0.005865103
20	0	1	0.05083089
10	0	1	0.383186706
5	0	1	0.00684262
12	0	1	0.009775171
12	0	1	0.008797654
22	0	1	0.022482893
15	0	1	0.008797654
15	0	1	0.018572825
15	0	1	0.002932551
19	0	1	0.075268817
21	0	1	0.010752688
18	0	1	0.093841642
23	0	1	0.142717498
21	0	1	0.035190616
33	0	1	0.126099707
26	0	1	0.102639296
26	0	1	0.106549365
11	0	1	0.004887586
23	0	1	0.053763441
13	0	1	0.026392962
18	0	1	0.166177908
22	0	1	0.010752688
40	0	1	0.009775171
9	0	1	0.004887586
33	0	1	0.209188661
9	0	1	0.029325513
11	0	1	0.002932551
18	0	1	0.137829912
6	0	1	0.073313783
6	0	1	0.004887586
31	0	1	0.052785924
31	0	1	0.036168133
13	0	1	0.055718475
25	0	1	0.2228739
25	0	1	0.013685239
18	0	1	0.005865103
18	0	1	0.004887586
37	0	1	0.053763441
13	0	1	0.183773216
13	0	1	0.004887586
23	0	1	0.007820137
6	0	1	0.005865103
6	0	1	0.166177908
6	0	1	0.139784946
11	0	1	0.176930596
37	0	1	0.003910068
37	0	1	0.004887586
37	0	1	0.57086999
36	0	1	0.206256109
11	0	1	0.008797654
11	0	1	0.005865103
11	0	1	0.019550342
11	0	1	0.003910068
11	0	1	0.003910068
12	0	1	0.002932551
12	0	1	0.00684262
12	0	1	0.005865103
11	0	1	0.003910068
26	0	1	0.00684262
11	0	1	0.002932551
33	0	1	0.010752688
11	0	1	0.0742913
25	0	1	0.011730205
18	0	1	0.152492669
28	0	1	0.056695992
25	0	1	0.100684262
38	0	1	0.188660802
15	0	1	0.072336266
15	0	1	0.007820137
10	0	1	0.004887586
10	0	1	0.014662757
21	0	1	0.003910068
10	0	1	0.161290323
18	0	1	0.004887586
24	0	1	0.015640274
10	0	1	0.039100684
18	0	1	0.007820137
10	0	1	0.015640274
10	0	1	0.05083089
15	0	1	0.00684262
14	0	1	0.018572825
13	0	1	0.060606061
10	0	1	0.018572825
14	0	1	0.002932551
14	0	1	0.020527859
14	0	1	0.003910068
27	0	1	0.029325513
15	0	1	0.117302053
14	0	1	0.008797654
10	0	1	0.029325513
10	0	1	0.123167155
10	0	1	0.009775171
6	0	1	0.007820137
26	0	1	0.070381232
10	0	1	0.003910068
30	0	1	0.007820137
37	0	1	0.10459433
13	0	1	0.003910068
37	0	1	0.003910068
14	0	1	0.003910068
19	0	1	0.059628543
37	0	1	0.003910068
13	0	1	0.003910068
11	0	1	0.016617791
11	0	1	0.003910068
11	0	1	0.005865103
14	0	1	0.022482893
10	0	1	0.113391984
14	0	1	0.051808407
37	0	1	0.011730205
10	0	1	0.003910068
14	0	1	0.103616813
14	0	1	0.095796676
6	0	1	0.002932551
15	0	1	0.18572825
6	0	1	0.004887586
6	0	1	0.009775171
6	0	1	0.004887586
6	0	1	0.004887586
6	0	1	0.267839687
26	0	1	0.188660802
26	0	1	0.124144673
35	0	1	0.167155425
9	0	1	0.003910068
31	0	1	0.070381232
31	0	1	0.018572825
8	0	1	0.265884653
25	0	1	0.205278592
35	0	1	0.154447703
12	0	1	0.032258065
8	0	1	0.025415445
30	0	1	0.238514174
35	0	1	0.003910068
19	0	1	0.002932551
21	0	1	0.158357771
8	0	1	0.03714565
29	0	1	0.012707722
6	0	1	0.00684262
26	0	1	0.093841642
8	0	1	0.00684262
8	0	1	0.025415445
8	0	1	0.003910068
35	0	1	0.083088954
35	0	1	0.11143695
12	0	1	0.002932551
12	0	1	0.002932551
11	0	1	0.046920821
31	0	1	0.059628543
30	0	1	0.004887586
30	0	1	0.003910068
8	0	1	0.007820137
24	0	1	0.002932551
35	0	1	0.003910068
35	0	1	0.008797654
8	0	1	0.069403715
8	0	1	0.003910068
8	0	1	0.007820137
15	0	1	0.089931574
8	0	1	0.005865103
8	0	1	0.00684262
8	0	1	0.007820137
8	0	1	0.143695015
7	0	1	0.169110459
6	0	1	0.009775171
31	0	1	0.049853372
33	0	1	0.03714565
28	0	1	0.099706745
37	0	1	0.2971652
5	0	1	0.528836755
27	0	1	0.052785924
19	0	1	0.170087977
5	0	1	0.05083089
5	0	1	0.009775171
5	0	1	0.048875855
5	0	1	0.003910068
5	0	1	0.005865103
31	0	1	0.028347996
18	0	1	0.033235582
28	0	1	0.064516129
18	0	1	0.004887586
28	0	1	0.113391984
28	0	1	0.084066471
18	0	1	0.003910068
16	0	1	0.140762463
18	0	1	0.007820137
6	0	1	0.002932551
32	0	1	0.249266862
26	0	1	0.254154448
22	0	1	0.294232649
6	0	1	0.035190616
13	0	1	0.003910068
28	0	1	0.022482893
35	0	1	0.032258065
6	0	1	0.065493646
6	0	1	0.002932551
21	0	1	0.159335288
6	0	1	0.002932551
28	0	1	0.038123167
37	0	1	0.437927664
39	0	1	0.004887586
6	0	1	0.007820137
33	0	1	0.051808407
6	0	1	0.002932551
39	0	1	0.002932551
13	0	1	0.003910068
40	0	1	0.056695992
35	0	1	0.036168133
35	0	1	0.00684262
40	0	1	0.009775171
40	0	1	0.080156403
33	0	1	0.010752688
40	0	1	0.166177908
40	0	1	0.002932551
25	0	1	0.082111437
25	0	1	0.168132942
18	0	1	0.172043011
28	0	1	0.117302053
38	0	1	0.060606061
13	0	1	0.00684262
38	0	1	0.062561095
38	0	1	0.004887586
28	0	1	0.122189638
13	0	1	0.036168133
38	0	1	0.131964809
20	0	1	0.244379277
20	0	1	0.065493646
20	0	1	0.034213099
20	0	1	0.003910068
26	0	1	0.1485826
38	0	1	0.002932551
26	0	1	0.142717498
39	0	1	0.027370479
38	0	1	0.004887586
26	0	1	0.002932551
34	0	1	0.004887586
6	0	1	0.010752688
6	0	1	0.003910068
6	0	1	0.049853372
38	0	1	0.06744868
28	0	1	0.03030303
38	0	1	0.003910068
13	0	1	0.003910068
13	0	1	0.002932551
39	0	1	0.254154448
39	0	1	0.004887586
39	0	1	0.004887586
28	0	1	0.10459433
20	0	1	0.009775171
22	0	1	0.06744868
15	0	1	0.095796676
16	0	1	0.011730205
8	0	1	0.004887586
34	0	1	0.044965787
11	0	1	0.03030303
10	0	1	0.009775171
10	0	1	0.002932551
10	0	1	0.003910068
34	0	1	0.004887586
40	0	1	0.012707722
34	0	1	0.158357771
8	0	1	0.206256109
33	0	1	0.041055718
20	0	1	0.090909091
40	0	1	0.015640274
32	0	1	0.035190616
6	0	1	0.014662757
37	0	1	0.152492669
33	0	1	0.088954057
33	0	1	0.017595308
18	0	1	0.032258065
19	0	1	0.008797654
19	0	1	0.003910068
36	0	1	0.046920821
36	0	1	0.002932551
19	0	1	0.016617791
19	0	1	0.002932551
35	0	1	0.097751711
10	0	1	0.131964809
10	0	1	0.00684262
37	0	1	0.083088954
37	0	1	0.002932551
34	0	1	0.126099707
37	0	1	0.002932551
25	0	1	0.036168133
25	0	1	0.659824047
34	0	1	0.10459433
25	0	1	0.002932551
25	0	1	0.046920821
34	0	1	0.041055718
25	0	1	0.002932551
34	0	1	0.034213099
25	0	1	0.007820137
13	0	1	0.003910068
25	0	1	0.252199413
33	0	1	0.231671554
25	0	1	0.003910068
25	0	1	0.002932551
34	0	1	0.055718475
20	0	1	0.023460411
20	0	1	0.057673509
15	0	1	0.004887586
15	0	1	0.183773216
24	0	1	0.008797654
33	0	1	0.048875855
15	0	1	0.003910068
15	0	1	0.379276637
15	0	1	0.014662757
10	0	1	0.002932551
10	0	1	0.002932551
23	0	1	0.00684262
23	0	1	0.004887586
33	0	1	0.004887586
39	0	1	0.11143695
6	0	1	0.120234604
6	0	1	0.007820137
37	0	1	0.340175953
15	0	1	0.029325513
25	0	1	0.051808407
25	0	1	0.102639296
35	0	1	0.140762463
27	0	1	0.164222874
12	0	1	0.007820137
12	0	1	0.021505376
12	0	1	0.007820137
