8,1,1,0.112414467
8,1,1,0.084066471
18,1,1,0.082111437
24,1,1,0.027370479
18,1,1,0.028347996
10,1,1,0.383186706
16,1,1,0.066471163
6,1,1,0.008797654
32,1,1,0.430107527
27,1,1,0.291300098
9,1,1,0.049853372
15,1,1,0.250244379
29,1,1,0.097751711
6,1,1,0.065493646
38,1,1,0.308895406
12,1,1,0.335288368
25,1,1,0.345063539
31,1,1,0.244379277
26,1,1,0.483870968
5,1,1,0.011730205
22,1,1,0.117302053
13,1,1,0.39198436
11,1,1,0.221896383
28,1,1,0.163245357
10,1,1,0.00684262
8,1,1,0.313782991
14,1,1,0.377321603
28,1,1,0.34799609
14,1,1,0.274682307
5,1,1,0.275659824
16,1,1,0.143695015
10,1,1,0.079178886
8,1,1,0.38514174
11,1,1,0.230694037
17,1,1,0.167155425
18,1,1,0.010752688
19,1,1,0.08797654
24,1,1,0.126099707
22,1,1,0.12512219
27,1,1,0.240469208
27,1,1,0.200391007
8,1,1,0.044965787
22,1,1,0.244379277
28,1,1,0.193548387
12,1,1,0.252199413
36,1,1,0.121212121
15,1,1,0.119257087
39,1,1,0.004887586
16,1,1,0.095796676
7,1,1,0.245356794
24,1,1,0.128054741
16,1,1,0.428152493
33,1,1,0.326490714
24,1,1,0.169110459
34,1,1,0.224828935
10,1,1,0.160312805
20,1,1,0.223851417
30,1,1,0.089931574
38,1,1,0.089931574
8,1,1,0.004887586
38,1,1,0.044965787
24,1,1,0.042033236
24,1,1,0.078201369
24,1,1,0.103616813
13,1,1,0.528836755
8,1,1,0.04398827
8,1,1,0.044965787
5,1,1,0.213098729
29,1,1,0.349951124
27,1,1,0.23655914
16,1,1,0.272727273
28,1,1,0.072336266
19,1,1,0.140762463
23,1,1,0.272727273
39,1,1,0.047898338
27,1,1,0.004887586
16,1,1,0.247311828
17,1,1,0.26001955
24,1,1,0.093841642
23,1,1,0.149560117
25,1,1,0.119257087
15,1,1,0.140762463
29,1,1,0.039100684
28,1,1,0.50342131
12,1,1,0.051808407
10,1,1,0.034213099
39,1,1,0.011730205
11,1,1,0.17888563
19,1,1,0.502443793
23,1,1,0.299120235
36,1,1,0.330400782
16,1,1,0.132942326
10,1,1,0.076246334
24,1,1,0.550342131
23,1,1,0.478005865
16,1,1,0.182795699
39,1,1,0.080156403
7,1,1,0.407624633
32,1,1,0.167155425
6,1,1,0.021505376
12,1,1,0.080156403
26,1,1,0.053763441
10,1,1,0.31085044
32,1,1,0.071358749
36,1,1,0.008797654
24,1,1,0.004887586
34,1,1,0.211143695
7,1,1,0.167155425
20,1,1,0.251221896
10,1,1,0.433040078
38,1,1,0.234604106
16,1,1,0.132942326
13,1,1,0.12512219
8,1,1,0.494623656
32,1,1,0.172043011
16,1,1,0.596285435
14,1,1,0.108504399
17,1,1,0.015640274
33,1,1,0.112414467
19,1,1,0.080156403
14,1,1,0.256109482
13,1,1,0.121212121
5,1,1,0.005865103
24,1,1,0.285434995
20,1,1,0.053763441
22,1,1,0.198435973
20,1,1,0.086021505
22,1,1,0.202346041
14,1,1,0.240469208
36,1,1,0.328445748
6,1,1,0.075268817
13,1,1,0.193548387
11,1,1,0.180840665
39,1,1,0.223851417
7,1,1,0.515151515
5,1,1,0.285434995
22,1,1,0.176930596
14,1,1,0.161290323
18,1,1,0.103616813
36,1,1,0.005865103
6,1,1,0.106549365
21,1,1,0.007820137
21,1,1,0.191593353
9,1,1,0.238514174
7,1,1,0.34799609
31,1,1,0.128054741
10,1,1,0.119257087
36,1,1,0.312805474
34,1,1,0.48973607
21,1,1,0.293255132
39,1,1,0.176930596
28,1,1,0.190615836
10,1,1,0.005865103
19,1,1,0.011730205
35,1,1,0.036168133
35,1,1,0.206256109
13,1,1,0.194525904
29,1,1,0.010752688
15,1,1,0.021505376
18,1,1,0.133919844
22,1,1,0.124144673
22,1,1,0.080156403
15,1,1,0.045943304
7,1,1,0.127077224
26,1,1,0.107526882
12,1,1,0.072336266
20,1,1,0.119257087
5,1,1,0.052785924
33,1,1,0.247311828
24,1,1,0.437927664
23,1,1,0.014662757
10,1,1,0.058651026
18,1,1,0.56402737
10,1,1,0.3714565
35,1,1,0.532746823
33,1,1,0.608993157
15,1,1,0.187683284
34,1,1,0.453567937
16,1,1,0.008797654
19,1,1,0.235581623
19,1,1,0.042033236
33,1,1,0.211143695
35,1,1,0.142717498
25,1,1,0.197458456
7,1,1,0.335288368
6,1,1,0.116324536
7,1,1,0.607038123
36,1,1,0.080156403
34,1,1,0.020527859
23,1,1,0.388074291
22,1,1,0.15542522
7,1,1,0.279569892
24,1,1,0.100684262
18,1,1,0.423264907
21,1,1,0.216031281
37,1,1,0.142717498
24,1,1,0.414467253
19,1,1,0.013685239
17,1,1,0.191593353
13,1,1,0.043010753
15,1,1,0.092864125
35,1,1,0.372434018
27,1,1,0.662756598
6,1,1,0.644183773
35,1,1,0.176930596
15,1,1,0.298142717
12,1,1,0.430107527
27,1,1,0.498533724
12,1,1,0.410557185
16,1,1,0.016617791
8,1,1,0.313782991
28,1,1,0.007820137
9,1,1,0.200391007
29,1,1,0.250244379
12,1,1,0.149560117
15,1,1,0.295210166
34,1,1,0.005865103
12,1,1,0.019550342
15,1,1,0.241446725
17,1,1,0.129032258
26,1,1,0.27370479
25,1,1,0.064516129
21,1,1,0.150537634
18,1,1,0.361681329
14,1,1,0.587487781
31,1,1,0.395894428
35,1,1,0.075268817
16,1,1,0.37829912
10,1,1,0.546432063
28,1,1,0.389051808
28,1,1,0.194525904
20,1,1,0.108504399
12,1,1,0.434995112
17,1,1,0.144672532
13,1,1,0.311827957
35,1,1,0.282502444
14,1,1,0.025415445
12,1,1,0.179863148
16,1,1,0.434017595
6,1,1,0.161290323
19,1,1,0.19941349
30,1,1,0.285434995
8,1,1,0.101661779
24,1,1,0.109481916
12,1,1,0.135874878
10,1,1,0.046920821
30,1,1,0.193548387
14,1,1,0.11143695
19,1,1,0.040078201
29,1,1,0.223851417
16,1,1,0.358748778
30,1,1,0.251221896
24,1,1,0.00684262
22,1,1,0.390029326
22,1,1,0.156402737
11,1,1,0.488758553
8,1,1,0.005865103
29,1,1,0.059628543
16,1,1,0.015640274
21,1,1,0.035190616
24,1,1,0.356793744
16,1,1,0.005865103
21,1,1,0.224828935
25,1,1,0.433040078
31,1,1,0.348973607
7,1,1,0.133919844
5,1,1,0.004887586
13,1,1,0.211143695
28,1,1,0.259042033
22,1,1,0.186705767
37,1,1,0.117302053
16,1,1,0.269794721
19,1,1,0.164222874
6,1,1,0.380254154
15,1,1,0.569892473
24,1,1,0.123167155
19,1,1,0.083088954
8,1,1,0.15542522
17,1,1,0.00684262
6,1,1,0.016617791
34,1,1,0.121212121
37,1,1,0.513196481
28,1,1,0.306940371
34,1,1,0.258064516
16,1,1,0.226783969
20,1,1,0.051808407
20,1,1,0.324535679
39,1,1,0.021505376
29,1,1,0.034213099
7,1,1,0.425219941
23,1,1,0.10459433
11,1,1,0.299120235
20,1,1,0.145650049
20,1,1,0.032258065
9,1,1,0.410557185
16,1,1,0.016617791
32,1,1,0.009775171
5,1,1,0.412512219
23,1,1,0.00684262
26,1,1,0.138807429
32,0,1,0.007820137
30,0,1,0.020527859
29,0,1,0.023460411
21,0,1,0.064516129
21,0,1,0.014662757
19,0,1,0.005865103
26,0,1,0.082111437
31,0,1,0.00684262
19,0,1,0.08797654
23,0,1,0.004887586
17,0,1,0.249266862
32,0,1,0.008797654
12,0,1,0.016617791
23,0,1,0.208211144
33,0,1,0.012707722
33,0,1,0.00684262
23,0,1,0.011730205
29,0,1,0.012707722
29,0,1,0.009775171
7,0,1,0.014662757
7,0,1,0.238514174
30,0,1,0.017595308
30,0,1,0.374389052
36,0,1,0.158357771
36,0,1,0.157380254
30,0,1,0.004887586
34,0,1,0.035190616
30,0,1,0.00684262
6,0,1,0.089931574
33,0,1,0.03030303
32,0,1,0.412512219
33,0,1,0.007820137
6,0,1,0.00684262
6,0,1,0.008797654
19,0,1,0.062561095
29,0,1,0.100684262
32,0,1,0.018572825
7,0,1,0.011730205
32,0,1,0.011730205
30,0,1,0.007820137
23,0,1,0.013685239
32,0,1,0.034213099
32,0,1,0.007820137
31,0,1,0.014662757
29,0,1,0.007820137
12,0,1,0.004887586
27,0,1,0.023460411
26,0,1,0.007820137
39,0,1,0.033235582
39,0,1,0.004887586
39,0,1,0.031280547
9,0,1,0.005865103
18,0,1,0.025415445
39,0,1,0.271749756
39,0,1,0.007820137
39,0,1,0.421309873
31,0,1,0.080156403
39,0,1,0.004887586
16,0,1,0.013685239
17,0,1,0.248289345
17,0,1,0.007820137
32,0,1,0.009775171
32,0,1,0.010752688
19,0,1,0.013685239
25,0,1,0.122189638
17,0,1,0.023460411
25,0,1,0.131964809
17,0,1,0.004887586
34,0,1,0.004887586
31,0,1,0.048875855
37,0,1,0.064516129
17,0,1,0.026392962
17,0,1,0.502443793
17,0,1,0.007820137
17,0,1,0.005865103
21,0,1,0.117302053
27,0,1,0.043010753
13,0,1,0.135874878
8,0,1,0.223851417
39,0,1,0.004887586
16,0,1,0.028347996
8,0,1,0.00684262
9,0,1,0.00684262
21,0,1,0.054740958
17,0,1,0.028347996
17,0,1,0.054740958
30,0,1,0.008797654
17,0,1,0.040078201
17,0,1,0.073313783
30,0,1,0.096774194
17,0,1,0.005865103
39,0,1,0.089931574
16,0,1,0.11143695
35,0,1,0.476050831
21,0,1,0.065493646
15,0,1,0.028347996
32,0,1,0.019550342
32,0,1,0.011730205
28,0,1,0.00684262
30,0,1,0.018572825
17,0,1,0.042033236
8,0,1,0.007820137
8,0,1,0.00684262
5,0,1,0.005865103
30,0,1,0.008797654
30,0,1,0.005865103
10,0,1,0.008797654
30,0,1,0.009775171
16,0,1,0.107526882
10,0,1,0.00684262
10,0,1,0.005865103
31,0,1,0.009775171
36,0,1,0.085043988
5,0,1,0.08797654
5,0,1,0.009775171
37,0,1,0.038123167
7,0,1,0.008797654
7,0,1,0.072336266
10,0,1,0.278592375
5,0,1,0.275659824
25,0,1,0.110459433
39,0,1,0.053763441
27,0,1,0.017595308
39,0,1,0.054740958
17,0,1,0.172043011
34,0,1,0.009775171
27,0,1,0.084066471
9,0,1,0.485826002
9,0,1,0.100684262
9,0,1,0.004887586
31,0,1,0.023460411
39,0,1,0.182795699
22,0,1,0.327468231
15,0,1,0.015640274
18,0,1,0.015640274
16,0,1,0.005865103
13,0,1,0.004887586
21,0,1,0.054740958
17,0,1,0.389051808
21,0,1,0.024437928
17,0,1,0.016617791
17,0,1,0.013685239
27,0,1,0.075268817
27,0,1,0.180840665
13,0,1,0.013685239
13,0,1,0.019550342
13,0,1,0.00684262
13,0,1,0.025415445
36,0,1,0.288367546
20,0,1,0.052785924
13,0,1,0.093841642
33,0,1,0.268817204
31,0,1,0.005865103
17,0,1,0.05083089
31,0,1,0.004887586
39,0,1,0.005865103
11,0,1,0.075268817
10,0,1,0.085043988
39,0,1,0.247311828
29,0,1,0.016617791
22,0,1,0.005865103
29,0,1,0.018572825
33,0,1,0.084066471
9,0,1,0.171065494
9,0,1,0.004887586
15,0,1,0.00684262
6,0,1,0.177908113
20,0,1,0.133919844
34,0,1,0.00684262
17,0,1,0.008797654
16,0,1,0.012707722
13,0,1,0.011730205
16,0,1,0.191593353
13,0,1,0.052785924
9,0,1,0.005865103
15,0,1,0.112414467
23,0,1,0.005865103
32,0,1,0.00684262
23,0,1,0.152492669
15,0,1,0.013685239
5,0,1,0.105571848
37,0,1,0.335288368
23,0,1,0.009775171
26,0,1,0.068426197
30,0,1,0.193548387
28,0,1,0.219941349
37,0,1,0.281524927
8,0,1,0.011730205
18,0,1,0.005865103
15,0,1,0.204301075
37,0,1,0.126099707
36,0,1,0.095796676
34,0,1,0.004887586
15,0,1,0.06744868
37,0,1,0.014662757
15,0,1,0.004887586
22,0,1,0.009775171
34,0,1,0.431085044
37,0,1,0.098729228
27,0,1,0.122189638
36,0,1,0.122189638
28,0,1,0.008797654
37,0,1,0.163245357
37,0,1,0.092864125
23,0,1,0.013685239
26,0,1,0.00684262
26,0,1,0.066471163
29,0,1,0.097751711
29,0,1,0.156402737
31,0,1,0.06744868
29,0,1,0.00684262
11,0,1,0.045943304
18,0,1,0.173020528
29,0,1,0.012707722
15,0,1,0.010752688
29,0,1,0.007820137
18,0,1,0.004887586
15,0,1,0.004887586
15,0,1,0.085043988
26,0,1,0.085043988
25,0,1,0.014662757
37,0,1,0.012707722
30,0,1,0.117302053
15,0,1,0.005865103
15,0,1,0.004887586
15,0,1,0.011730205
20,0,1,0.069403715
33,0,1,0.140762463
33,0,1,0.053763441
30,0,1,0.142717498
25,0,1,0.008797654
18,0,1,0.005865103
31,0,1,0.004887586
29,0,1,0.005865103
29,0,1,0.008797654
29,0,1,0.004887586
32,0,1,0.020527859
35,0,1,0.00684262
35,0,1,0.013685239
35,0,1,0.00684262
11,0,1,0.005865103
26,0,1,0.134897361
18,0,1,0.009775171
26,0,1,0.071358749
28,0,1,0.005865103
18,0,1,0.00684262
26,0,1,0.214076246
18,0,1,0.012707722
17,0,1,0.005865103
18,0,1,0.004887586
19,0,1,0.009775171
19,0,1,0.005865103
22,0,1,0.089931574
30,0,1,0.007820137
9,0,1,0.008797654
23,0,1,0.010752688
9,0,1,0.00684262
26,0,1,0.004887586
18,0,1,0.017595308
30,0,1,0.131964809
20,0,1,0.021505376
12,0,1,0.025415445
17,0,1,0.190615836
16,0,1,0.190615836
27,0,1,0.095796676
30,0,1,0.03714565
15,0,1,0.012707722
27,0,1,0.288367546
16,0,1,0.009775171
37,0,1,0.12512219
16,0,1,0.005865103
28,0,1,0.094819159
30,0,1,0.143695015
28,0,1,0.018572825
6,0,1,0.528836755
6,0,1,0.00684262
34,0,1,0.145650049
30,0,1,0.106549365
32,0,1,0.097751711
16,0,1,0.005865103
11,0,1,0.169110459
11,0,1,0.012707722
27,0,1,0.009775171
30,0,1,0.008797654
6,0,1,0.03714565
26,0,1,0.007820137
37,0,1,0.247311828
13,0,1,0.005865103
15,0,1,0.010752688
23,0,1,0.117302053
40,0,1,0.005865103
40,0,1,0.012707722
9,0,1,0.005865103
40,0,1,0.012707722
12,0,1,0.025415445
23,0,1,0.024437928
13,0,1,0.040078201
26,0,1,0.072336266
10,0,1,0.018572825
19,0,1,0.012707722
19,0,1,0.009775171
19,0,1,0.005865103
19,0,1,0.007820137
15,0,1,0.016617791
16,0,1,0.007820137
5,0,1,0.005865103
22,0,1,0.009775171
22,0,1,0.18572825
27,0,1,0.007820137
10,0,1,0.005865103
10,0,1,0.026392962
9,0,1,0.005865103
20,0,1,0.05083089
10,0,1,0.383186706
5,0,1,0.00684262
12,0,1,0.009775171
12,0,1,0.008797654
22,0,1,0.022482893
15,0,1,0.008797654
15,0,1,0.018572825
19,0,1,0.075268817
21,0,1,0.010752688
18,0,1,0.093841642
23,0,1,0.142717498
21,0,1,0.035190616
33,0,1,0.126099707
26,0,1,0.102639296
26,0,1,0.106549365
11,0,1,0.004887586
23,0,1,0.053763441
13,0,1,0.026392962
18,0,1,0.166177908
22,0,1,0.010752688
40,0,1,0.009775171
9,0,1,0.004887586
33,0,1,0.209188661
9,0,1,0.029325513
18,0,1,0.137829912
6,0,1,0.073313783
6,0,1,0.004887586
31,0,1,0.052785924
31,0,1,0.036168133
13,0,1,0.055718475
25,0,1,0.2228739
25,0,1,0.013685239
18,0,1,0.005865103
18,0,1,0.004887586
37,0,1,0.053763441
13,0,1,0.183773216
13,0,1,0.004887586
23,0,1,0.007820137
6,0,1,0.005865103
6,0,1,0.166177908
6,0,1,0.139784946
11,0,1,0.176930596
37,0,1,0.004887586
37,0,1,0.57086999
36,0,1,0.206256109
11,0,1,0.008797654
11,0,1,0.005865103
11,0,1,0.019550342
12,0,1,0.00684262
12,0,1,0.005865103
26,0,1,0.00684262
33,0,1,0.010752688
11,0,1,0.0742913
25,0,1,0.011730205
18,0,1,0.152492669
28,0,1,0.056695992
25,0,1,0.100684262
38,0,1,0.188660802
15,0,1,0.072336266
15,0,1,0.007820137
10,0,1,0.004887586
10,0,1,0.014662757
10,0,1,0.161290323
18,0,1,0.004887586
24,0,1,0.015640274
10,0,1,0.039100684
18,0,1,0.007820137
10,0,1,0.015640274
10,0,1,0.05083089
15,0,1,0.00684262
14,0,1,0.018572825
13,0,1,0.060606061
10,0,1,0.018572825
14,0,1,0.020527859
27,0,1,0.029325513
15,0,1,0.117302053
14,0,1,0.008797654
10,0,1,0.029325513
10,0,1,0.123167155
10,0,1,0.009775171
6,0,1,0.007820137
26,0,1,0.070381232
30,0,1,0.007820137
37,0,1,0.10459433
19,0,1,0.059628543
11,0,1,0.016617791
11,0,1,0.005865103
14,0,1,0.022482893
10,0,1,0.113391984
14,0,1,0.051808407
37,0,1,0.011730205
14,0,1,0.103616813
14,0,1,0.095796676
15,0,1,0.18572825
6,0,1,0.004887586
6,0,1,0.009775171
6,0,1,0.004887586
6,0,1,0.004887586
6,0,1,0.267839687
26,0,1,0.188660802
26,0,1,0.124144673
35,0,1,0.167155425
31,0,1,0.070381232
31,0,1,0.018572825
8,0,1,0.265884653
25,0,1,0.205278592
35,0,1,0.154447703
12,0,1,0.032258065
8,0,1,0.025415445
30,0,1,0.238514174
21,0,1,0.158357771
8,0,1,0.03714565
29,0,1,0.012707722
6,0,1,0.00684262
26,0,1,0.093841642
8,0,1,0.00684262
8,0,1,0.025415445
35,0,1,0.083088954
35,0,1,0.11143695
11,0,1,0.046920821
31,0,1,0.059628543
30,0,1,0.004887586
8,0,1,0.007820137
35,0,1,0.008797654
8,0,1,0.069403715
8,0,1,0.007820137
15,0,1,0.089931574
8,0,1,0.005865103
8,0,1,0.00684262
8,0,1,0.007820137
8,0,1,0.143695015
7,0,1,0.169110459
6,0,1,0.009775171
31,0,1,0.049853372
33,0,1,0.03714565
28,0,1,0.099706745
37,0,1,0.2971652
5,0,1,0.528836755
27,0,1,0.052785924
19,0,1,0.170087977
5,0,1,0.05083089
5,0,1,0.009775171
5,0,1,0.048875855
5,0,1,0.005865103
31,0,1,0.028347996
18,0,1,0.033235582
28,0,1,0.064516129
18,0,1,0.004887586
28,0,1,0.113391984
28,0,1,0.084066471
16,0,1,0.140762463
18,0,1,0.007820137
32,0,1,0.249266862
26,0,1,0.254154448
22,0,1,0.294232649
6,0,1,0.035190616
28,0,1,0.022482893
35,0,1,0.032258065
6,0,1,0.065493646
21,0,1,0.159335288
28,0,1,0.038123167
37,0,1,0.437927664
39,0,1,0.004887586
6,0,1,0.007820137
33,0,1,0.051808407
40,0,1,0.056695992
35,0,1,0.036168133
35,0,1,0.00684262
40,0,1,0.009775171
40,0,1,0.080156403
33,0,1,0.010752688
40,0,1,0.166177908
25,0,1,0.082111437
25,0,1,0.168132942
18,0,1,0.172043011
28,0,1,0.117302053
38,0,1,0.060606061
13,0,1,0.00684262
38,0,1,0.062561095
38,0,1,0.004887586
28,0,1,0.122189638
13,0,1,0.036168133
38,0,1,0.131964809
20,0,1,0.244379277
20,0,1,0.065493646
20,0,1,0.034213099
26,0,1,0.1485826
26,0,1,0.142717498
39,0,1,0.027370479
38,0,1,0.004887586
34,0,1,0.004887586
6,0,1,0.010752688
6,0,1,0.049853372
38,0,1,0.06744868
28,0,1,0.03030303
39,0,1,0.254154448
39,0,1,0.004887586
39,0,1,0.004887586
28,0,1,0.10459433
20,0,1,0.009775171
22,0,1,0.06744868
15,0,1,0.095796676
16,0,1,0.011730205
8,0,1,0.004887586
34,0,1,0.044965787
11,0,1,0.03030303
10,0,1,0.009775171
34,0,1,0.004887586
40,0,1,0.012707722
34,0,1,0.158357771
8,0,1,0.206256109
33,0,1,0.041055718
20,0,1,0.090909091
40,0,1,0.015640274
32,0,1,0.035190616
6,0,1,0.014662757
37,0,1,0.152492669
33,0,1,0.088954057
33,0,1,0.017595308
18,0,1,0.032258065
19,0,1,0.008797654
36,0,1,0.046920821
19,0,1,0.016617791
35,0,1,0.097751711
10,0,1,0.131964809
10,0,1,0.00684262
37,0,1,0.083088954
34,0,1,0.126099707
25,0,1,0.036168133
25,0,1,0.659824047
34,0,1,0.10459433
25,0,1,0.046920821
34,0,1,0.041055718
34,0,1,0.034213099
25,0,1,0.007820137
25,0,1,0.252199413
33,0,1,0.231671554
34,0,1,0.055718475
20,0,1,0.023460411
20,0,1,0.057673509
15,0,1,0.004887586
15,0,1,0.183773216
24,0,1,0.008797654
33,0,1,0.048875855
15,0,1,0.379276637
15,0,1,0.014662757
23,0,1,0.00684262
23,0,1,0.004887586
33,0,1,0.004887586
39,0,1,0.11143695
6,0,1,0.120234604
6,0,1,0.007820137
37,0,1,0.340175953
15,0,1,0.029325513
25,0,1,0.051808407
25,0,1,0.102639296
35,0,1,0.140762463
27,0,1,0.164222874
12,0,1,0.007820137
12,0,1,0.021505376
12,0,1,0.007820137
35,0,1,0.045943304
9,0,1,0.289345064
37,0,1,0.059628543
13,0,1,0.063538612
13,0,1,0.008797654
13,0,1,0.007820137
18,0,1,0.071358749
21,0,1,0.057673509
24,0,1,0.08113392
37,0,1,0.005865103
24,0,1,0.075268817
35,0,1,0.127077224
20,0,1,0.03030303
9,0,1,0.233626588
9,0,1,0.004887586
20,0,1,0.061583578
37,0,1,0.007820137
30,0,1,0.047898338
13,0,1,0.004887586
30,0,1,0.009775171
20,0,1,0.075268817
39,0,1,0.046920821
20,0,1,0.207233627
39,0,1,0.096774194
30,0,1,0.066471163
39,0,1,0.08113392
24,0,1,0.217008798
39,0,1,0.027370479
13,0,1,0.174975562
13,0,1,0.007820137
13,0,1,0.010752688
32,0,1,0.028347996
38,0,1,0.227761486
5,0,1,0.240469208
25,0,1,0.007820137
13,0,1,0.008797654
25,0,1,0.122189638
25,0,1,0.004887586
30,0,1,0.052785924
38,0,1,0.004887586
34,0,1,0.008797654
20,0,1,0.070381232
13,0,1,0.007820137
5,0,1,0.009775171
37,0,1,0.036168133
5,0,1,0.092864125
5,0,1,0.008797654
5,0,1,0.076246334
20,0,1,0.04398827
32,0,1,0.025415445
37,0,1,0.082111437
39,0,1,0.023460411
39,0,1,0.054740958
37,0,1,0.157380254
19,0,1,0.051808407
37,0,1,0.174975562
21,0,1,0.004887586
17,0,1,0.267839687
19,0,1,0.011730205
17,0,1,0.011730205
22,0,1,0.004887586
39,0,1,0.328445748
39,0,1,0.047898338
28,0,1,0.521994135
39,0,1,0.161290323
34,0,1,0.277614858
28,0,1,0.009775171
34,0,1,0.247311828
9,0,1,0.007820137
28,0,1,0.176930596
21,0,1,0.017595308
21,0,1,0.008797654
37,0,1,0.004887586
34,0,1,0.049853372
9,0,1,0.004887586
35,0,1,0.008797654
35,0,1,0.033235582
35,0,1,0.005865103
17,0,1,0.012707722
34,0,1,0.004887586
9,0,1,0.042033236
22,0,1,0.005865103
28,0,1,0.005865103
36,0,1,0.004887586
28,0,1,0.007820137
28,0,1,0.011730205
35,0,1,0.023460411
34,0,1,0.054740958
39,0,1,0.011730205
25,0,1,0.089931574
37,0,1,0.021505376
37,0,1,0.023460411
37,0,1,0.077223851
37,0,1,0.03030303
15,0,1,0.117302053
25,0,1,0.204301075
22,0,1,0.014662757
23,0,1,0.017595308
16,0,1,0.019550342
37,0,1,0.004887586
20,0,1,0.082111437
31,0,1,0.036168133
16,0,1,0.005865103
37,0,1,0.047898338
25,0,1,0.102639296
39,0,1,0.117302053
5,0,1,0.08113392
25,0,1,0.072336266
39,0,1,0.113391984
29,0,1,0.230694037
5,0,1,0.506353861
38,0,1,0.249266862
38,0,1,0.043010753
15,0,1,0.163245357
38,0,1,0.136852395
22,0,1,0.004887586
38,0,1,0.053763441
38,0,1,0.083088954
38,0,1,0.082111437
33,0,1,0.023460411
22,0,1,0.005865103
25,0,1,0.004887586
38,0,1,0.004887586
23,0,1,0.004887586
33,0,1,0.27370479
5,0,1,0.007820137
5,0,1,0.011730205
5,0,1,0.015640274
5,0,1,0.00684262
6,0,1,0.012707722
37,0,1,0.012707722
39,0,1,0.011730205
30,0,1,0.010752688
35,0,1,0.342130987
35,0,1,0.143695015
8,0,1,0.010752688
8,0,1,0.008797654
26,0,1,0.117302053
26,0,1,0.034213099
35,0,1,0.205278592
8,0,1,0.012707722
15,0,1,0.013685239
29,0,1,0.086999022
15,0,1,0.010752688
33,0,1,0.015640274
22,0,1,0.014662757
20,0,1,0.021505376
29,0,1,0.240469208
26,0,1,0.096774194
32,0,1,0.086021505
38,0,1,0.163245357
25,0,1,0.08797654
28,0,1,0.009775171
30,0,1,0.016617791
29,0,1,0.214076246
25,0,1,0.00684262
38,0,1,0.086999022
13,0,1,0.053763441
13,0,1,0.094819159
29,0,1,0.025415445
13,0,1,0.011730205
27,0,1,0.088954057
34,0,1,0.095796676
11,0,1,0.009775171
29,0,1,0.012707722
23,0,1,0.00684262
35,0,1,0.00684262
35,0,1,0.005865103
21,0,1,0.004887586
19,0,1,0.008797654
7,0,1,0.008797654
26,0,1,0.2228739
8,0,1,0.054740958
29,0,1,0.075268817
33,0,1,0.420332356
27,0,1,0.195503421
27,0,1,0.123167155
5,0,1,0.00684262
27,0,1,0.045943304
11,0,1,0.004887586
33,0,1,0.043010753
33,0,1,0.04398827
33,0,1,0.175953079
24,0,1,0.013685239
33,0,1,0.099706745
